,,,,,,,,,,,,
,"1463-1652","IJST/C","P + E",617,617,617,368,467,720,298,"USD","Dev World"
,"1468-2400","IJST/E","Elec",561,561,561,334,424,655,271,"USD","Dev World"
,"Vol 12, 4 Issues","IJST","Print",561,561,561,334,424,655,271,"USD","Dev World"
"JTR","INTERNATIONAL JOURNAL OF TOURISM RESEARCH",,,,,,,,,,,
,"JTR",,,,,,,,,,,
,"1099-2340","JTR/C","P + E",959,959,959,489,617,959,,,
,"1522-1970","JTR/E","Elec",871,871,871,445,561,871,,,
,"Vol 12, 6 Issues","JTR","Print",871,871,871,445,561,871,,,
"IJTD","INTERNATIONAL JOURNAL OF TRAINING AND DEVELOPMENT",,,,,,,,,,,
,"IJTD",,,,,,,,,,,
,"1360-3736","IJTD/C","P + E",838,838,838,499,633,977,,,
,"1468-2419","IJTD/E","Elec",762,762,762,453,575,888,,,
,"Vol 14, 4 Issues","IJTD","Print",762,762,762,453,575,888,,,
"IJUR","INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH",,,,,,,,,,,
,"IJUR",,,,,,,,,,,
,"0309-1317","IJUR/C","P + E",792,792,792,423,537,925,,,
,"1468-2427","IJUR/E","Elec",720,720,720,384,488,840,,,
,"Vol 34, 4 Issues","IJUR","Print",720,720,720,384,488,840,,,
"IJUN","INTERNATIONAL JOURNAL OF UROLOGICAL NURSING",,,,,,,,,,,
,"IJUN",,,,,,,,,,,
,"1749-7701","IJUN/C","P + E",343,343,343,186,236,401,,,
,"1749-771X","IJUN/E","Elec",312,312,312,169,215,364,,,
,"Vol 4, 3 Issues","IJUN","Print",312,312,312,169,215,364,,,
"IJU","INTERNATIONAL JOURNAL OF UROLOGY",,,,,,,,,,,
,"IJU",,,,,,,,,,,
,"0919-8172","IJU/C","P + E",1376,1376,1376,850,1080,1665,1831.5,"USD","Australia"
,"1442-2042","IJU/E","Elec",1251,1251,1251,772,981,1513,1664.3,"USD","Australia"
,"Vol 17, 12 Issues","IJU","Print",1251,1251,1251,772,981,1513,1664.3,"USD","Australia"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"ILR","INTERNATIONAL LABOUR REVIEW",,,,,,,,,,,
,"ILR",,,,,,,,,,,
,"0020-7780","ILR/C","P + E",323,323,323,175,223,342,176,"USD","Dev World"
,"1564-913X","ILR/E","Elec",294,294,294,159,202,312,161,"USD","Dev World"
,"Vol 149, 4 Issues",,,,,,,,,,,
,"Not available in print only.",,,,,,,,,,,
"IMIG","INTERNATIONAL MIGRATION",,,,,,,,,,,
,"IMIG",,,,,,,,,,,
,"0020-7985","IMIG/C","P + E",448,448,448,268,341,524,296,"USD","Dev World"
,"1468-2435","IMIG/E","Elec",406,406,406,243,309,476,270,"USD","Dev World"
,"Vol 48, 5 Issues","IMIG","Print",406,406,406,243,309,476,270,"USD","Dev World"
"IMRE","INTERNATIONAL MIGRATION REVIEW",,,,,,,,,,,
,"IMRE",,,,,,,,,,,
,"0197-9183","IMRE/C","P + E",329,329,329,202,256,395,,,
,"1747-7379","IMRE/E","Elec",281,281,281,172,219,338,,,
,"Vol 44, 4 Issues",,,,,,,,,,,
,"Not available in print only.",,,,,,,,,,,
"INR","INTERNATIONAL NURSING REVIEW",,,,,,,,,,,
,"INR",,,,,,,,,,,
,"0020-8132","INR/C","P + E",388,388,388,209,265,453,,,
,"1466-7657","INR/E","Elec",352,352,352,190,241,412,,,
,"Vol 57, 4 Issues","INR","Print",352,352,352,190,241,412,,,
"IPS","INTERNATIONAL POLITICAL SOCIOLOGY",,,,,,,,,,,
,"IPS",,,"SEE INTERNATIONAL STUDIES PACKAGE.",,,,,,,,
,"1749-5679",,,,,,,,,,,
,"1749-5687",,,,,,,,,,,
,"Vol 4, 4 Issues",,,,,,,,,,,
"IRFI","INTERNATIONAL REVIEW OF FINANCE",,,,,,,,,,,
,"IRFI",,,,,,,,,,,
,"1369-412X","IRFI/C","P + E",458,458,458,303,384,593,,,
,"1468-2443","IRFI/E","Elec",416,416,416,275,349,539,,,
,"Vol 10, 4 Issues","IRFI","Print",416,416,416,275,349,539,,,
"2246","INTERNATIONAL REVIEW OF HYDROBIOLOGY",,,,,,,,,,,
,"2246",,"VCH TITLE",,,,,,,,,
,"1434-2944","2246/C","P + E",1882,1882,1882,961,1450,1882,2294,"SFR","Switzerland"
,"1522-2632","2246/E","Elec",1710,1710,1710,873,1317,1710,2086,"SFR","Switzerland"
,"Vol 95, 6 Issues","2246","Print",1710,1710,1710,873,1317,1710,2086,"SFR","Switzerland"
"IOP","INTERNATIONAL REVIEW OF INDUSTRIAL &  ORGANIZATIONAL PSYCHOLOGY",,,,,,,,,,,
,"IOP",,,,,,,,,,,
,"0886-1528","IOP","Print",186,186,186,104,120,186,,,
,"Vol 25, 1 Issue",,,,,,,,,,,
,"Print only.",,,,,,,,,,,
"IROM","INTERNATIONAL REVIEW OF MISSION",,,,,,,,,,,
,"IROM",,,,,,,,,,,
,"0020-8582","IROM/C","P + E",229,229,229,144,183,229,172,"USD","Dev World"
,"1758-6631","IROM/E","Elec",208,208,208,131,166,208,156,"USD","Dev World"
,"Vol 99, 2 Issues","IROM","Print",208,208,208,131,166,208,156,"USD","Dev World"
,"Also available in Ecunemical Review And International Review Of Miss ion.",,,,,,,,,,,
,,,,,,,,,,,,
,"Seminaries","IROM/C","P + E",172,172,172,86,110,172,,,
,,"IROM/E","Elec",156,156,156,78,100,156,,,
,,"IROM","Print",156,156,156,78,100,156,,,
"ISSJ","INTERNATIONAL SOCIAL SCIENCE JOURNAL",,,,,,,,,,,
,"ISSJ",,,,,,,,,,,
,"0020-8701","ISSJ/C","P + E",490,490,490,223,283,571,174,"USD","Dev World"
,"1468-2451","ISSJ/E","Elec",445,445,445,202,257,519,158,"USD","Dev World"
,"Vol 61, 4 Issues","ISSJ","Print",445,445,445,202,257,519,158,"USD","Dev World"
"ISSR","INTERNATIONAL SOCIAL SECURITY REVIEW",,,,,,,,,,,
,"ISSR",,,,,,,,,,,
,"0020-871X","ISSR/C","P + E",308,308,308,183,232,358,128,"USD","Dev World"
,"1468-246X","ISSR/E","Elec",279,279,279,166,210,325,116,"USD","Dev World"
,"Vol 63, 4 Issues","ISSR","Print",279,279,279,166,210,325,116,"USD","Dev World"
"INSR","INTERNATIONAL STATISTICAL REVIEW",,,,,,,,,,,
,"INSR",,,,,,,,,,,
,"0306-7734","INSR/C","P + E",411,411,411,228,290,447,,,
,"1751-5823","INSR/E","Elec",373,373,373,207,263,406,,,
,"Vol 78, 3 Issues",,,,,,,,,,,
,"Not available in print only.",,,,,,,,,,,
"-","INTERNATIONAL STUDIES PACKAGE",,,,,,,,,,,
,,"MJISQU/C","P + E",1737,1737,1737,1327,1686,2601,,,
,,"MJISQU/E","Elec",1579,1579,1579,1206,1532,2364,,,
,,"MJISQU/P","Print",1579,1579,1579,1206,1532,2364,,,
," Includes International Studies Quarterly & Foreign Policy Analysis & International Studies Perspectives & International Political Sociology &",,,,,,,,,,,
,"International Studies Review.",,,,,,,,,,,
"INSP","INTERNATIONAL STUDIES PERSPECTIVES",,,,,,,,,,,
,"INSP",,,"SEE INTERNATIONAL STUDIES PACKAGE.",,,,,,,,
,"1528-3577",,,,,,,,,,,
,"1528-3585",,,,,,,,,,,
,"Vol 11, 4 Issues",,,,,,,,,,,
"ISQU","INTERNATIONAL STUDIES QUARTERLY",,,,,,,,,,,
,"ISQU",,,"SEE INTERNATIONAL STUDIES PACKAGE.",,,,,,,,
,"0020-8833",,,,,,,,,,,
,"1468-2478",,,,,,,,,,,
,"Vol 54, 4 Issues",,,,,,,,,,,
"MISR","INTERNATIONAL STUDIES REVIEW",,,,,,,,,,,
,"MISR",,,"SEE INTERNATIONAL STUDIES PACKAGE.",,,,,,,,
,"1521-9488",,,,,,,,,,,
,"1468-2486",,,,,,,,,,,
,"Vol 12, 4 Issues",,,,,,,,,,,
"ITOR","INTERNATIONAL TRANSACTIONS IN OPERATIONAL RESEARCH",,,,,,,,,,,
,"ITOR",,,,,,,,,,,
,"0969-6016","ITOR/C","P + E",1475,1475,1475,878,1115,1720,670,"USD","Dev World"
,"1475-3995","ITOR/E","Elec",1340,1340,1340,798,1013,1563,609,"USD","Dev World"
,"Vol 17, 6 Issues","ITOR","Print",1340,1340,1340,798,1013,1563,609,"USD","Dev World"
"IWJ","INTERNATIONAL WOUND JOURNAL",,,,,,,,,,,
,"IWJ",,,,,,,,,,,
,"1742-4801","IWJ/C","P + E",668,668,668,361,458,780,,,
,"1742-481X","IWJ/E","Elec",607,607,607,328,416,709,,,
,"Vol 7, 6 Issues","IWJ","Print",607,607,607,328,416,709,,,
"IZY","INTERNATIONAL ZOO YEARBOOK",,,,,,,,,,,
,"IZY",,,,,,,,,,,
,"0074-9664","IZY/C","P + E",257,257,257,138,176,299,,,
,"1748-1090","IZY/E","Elec",234,234,234,127,161,272,,,
,"Vol 44, 1 Issue","IZY","Print",234,234,234,127,161,272,,,
"ISSG","INTERNATIONALE REVUE FUR SOZIALE SICHERHEIT",,,,,,,,,,,
,"ISSG",,,,,,,,,,,
,"0379-0282","ISSG/E","Elec",265,265,265,158,201,310,110,"USD","Dev World"
,"1752-1726",,,,,,,,,,,
,"Vol 63, 4 Issues",,,,,,,,,,,
,"Not available in print.",,,,,,,,,,,
"IVB","INVERTEBRATE BIOLOGY",,,,,,,,,,,
,"IVB",,,,,,,,,,,
,"1077-8306","IVB/C","P + E",277,277,277,169,215,330,,,
,"1744-7410","IVB/E","Elec",252,252,252,153,194,299,,,
,"Vol 129, 4 Issues","IVB","Print",252,252,252,153,194,299,,,
"IRD","IRRIGATION AND DRAINAGE",,,,,,,,,,,
,"IRD",,,,,,,,,,,
,"1531-0353","IRD/C","P + E",613,613,613,313,396,613,,,
,"1531-0361","IRD/E","Elec",557,557,557,285,360,557,,,
,"Vol 59, 5 Issues","IRD","Print",557,557,557,285,360,557,,,
"VOXS","ISBT SCIENCE SERIES: THE INTERNATIONAL JOURNAL OF INTRACELLULAR TRANSPORT",,,,,,,,,,,
,"VOXS",,,"SEE TRANSFUSION PACKAGE.",,,,,,,,
,"1751-2816",,,,,,,,,,,
,"1751-2824",,,,,,,,,,,
,"Vol 5, 4 Issues",,,,,,,,,,,
"IAR","ISLAND ARC",,,,,,,,,,,
,"IAR",,,,,,,,,,,
,"1038-4871","IAR/C","P + E",1311,1311,1311,809,1029,1585,1743.5,"USD","Australia"
,"1440-1738","IAR/E","Elec",1191,1191,1191,735,934,1441,1585.1,"USD","Australia"
,"Vol 19, 4 Issues","IAR","Print",1191,1191,1191,735,934,1441,1585.1,"USD","Australia"
,"Australia prices inclusive of GST.",,,,,,,,,,,
,"ISRAEL JOURNAL OF CHEMISTRY",,,,,,,,,,,
,"2525",,"VCH TITLE",,,,,,,,,
,"0021-2148","2525/C","P + E",520,520,520,335,387,520,,,
,"1869-5868",,,,,,,,,,,
,"Vol 50, 6 Issues",,,,,,,,,,,
,"ISSR MULTI-LANGUAGE PACKAGE",,,,,,,,,,,
,,"MJISSR/E","Elec",337,337,337,200,234,337,,,
,"Includes International Social Security Review (Electronic) & Internationale Revue fur Soziale Sicherheit (Electronic) & Revue Internationale de Securite",,,,,,,,,,,
,"Sociale (Electronic) & Revista Internacional de Seguridad Social (Electronic).",,,,,,,,,,,
"IUB","IUBMB LIFE",,,,,,,,,,,
,"IUB",,,,,,,,,,,
,"1521-6543","IUB/C","P + E",1771,1771,1891,966,1220,1891,,,
,"1521-6551","IUB/E","Elec",1610,1610,1610,822,1039,1610,,,
,"Vol 62, 12 Issues","IUB","Print",1610,1610,1730,883,1116,1730,,,
"J",,,,,"J",,,,,,,
"JJNS","JAPAN JOURNAL OF NURSING SCIENCE",,,,,,,,,,,
,"JJNS",,,,,,,,,,,
,"1742-7932","JJNS/C","P + E",272,272,272,168,213,330,363,"USD","Australia"
,"1742-7924","JJNS/E","Elec",247,247,247,153,194,300,330,"USD","Australia"
,"Vol 7, 2 Issues","JJNS","Print",247,247,247,153,194,300,330,"USD","Australia"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"JERE","THE JAPANESE ECONOMIC REVIEW",,,,,,,,,,,
,"JERE",,,,,,,,,,,
,"1352-4739","JERE/C","P + E",299,299,299,208,267,422,464.2,"USD","Australia"
,"1468-5876",,,,,,,,,180,"USD","Dev World"
,"Vol 61, 4 Issues","JERE/E","Elec",272,272,272,190,242,383,421.3,"USD","Australia"
,,,,,,,,,,163,"USD","Dev World"
,,"JERE","Print",272,272,272,190,242,383,421.3,"USD","Australia"
,,,,,,,,,,163,"USD","Dev World"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"JPR","JAPANESE PSYCHOLOGICAL RESEARCH",,,,,,,,,,,
,"JPR",,,,,,,,,,,
,"0021-5368","JPR/C","P + E",287,287,287,201,255,393,432.3,"USD","Australia"
,"1468-5884","JPR/E","Elec",260,260,260,182,232,357,392.7,"USD","Australia"
,"Vol 52, 4 Issues","JPR","Print",260,260,260,182,232,357,392.7,"USD","Australia"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"JCMS","JCMS: JOURNAL OF COMMON MARKET STUDIES",,,,,,,,,,,
,"JCMS",,,,,,,,,,,
,"0021-9886","JCMS/C","P + E",1477,1477,1477,731,928,1724,,,
,"1468-5965","JCMS/E","Elec",1342,1342,1342,664,843,1567,,,
,"Vol 48, 5 Issues","JCMS","Print",1342,1342,1342,664,843,1567,,,
"DDG","JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT",,,,,,,,,,,
,"DDG",,,,,,,,,,,
,"1610-0379","DDG/C","P + E",875,875,875,505,641,1026,,,
,"1610-0387","DDG/E","Elec",795,795,795,458,582,932,,,
,"Vol 8, 12 Issues","DDG","Print",795,795,795,458,582,932,,,
"JECS","JOURNAL FOR EIGHTEENTH-CENTURY STUDIES",,,,,,,,,,,
,"JECS",,,,,,,,,,,
,"1754-0194","JECS/C","P + E",534,534,534,263,334,516,,,
,"1754-0208","JECS/E","Elec",485,485,485,239,304,468,,,
,"Vol 33, 4 Issues",,,,,,,,,,,
,"Not available in print only. ",,,,,,,,,,,
"JHQ","JOURNAL FOR HEALTHCARE QUALITY",,,,,,,,,,,
,"JHQ",,,,,,,,,,,
,"1062-2551","JHQ/C","P + E",245,245,245,137,173,269,,,
,"1945-1474","JHQ/E","Elec",223,223,223,125,157,244,,,
,"Vol 32, 6 Issues","JHQ","Print",223,223,223,125,157,244,,,
"JSPN","JOURNAL FOR SPECIALISTS IN PEDIATRIC NURSING",,,,,,,,,,,
,"JSPN",,,,,,,,,,,
,"1539-0136","JSPN/C","P + E",199,199,199,138,175,271,,,
,"1744-6155","JSPN/E","Elec",181,181,181,126,159,245,,,
,"Vol 15, 4 Issues","JSPN","Print",181,181,181,126,159,245,,,
"JSSR","JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION",,,,,,,,,,,
,"JSSR",,,,,,,,,,,
,"0021-8294","JSSR/C","P + E",175,175,175,134,170,261,,,
,"1468-5906","JSSR/E","Elec",159,159,159,121,154,237,,,
,"Vol 49, 4 Issues","JSSR","Print",159,159,159,121,154,237,,,
"JTSB","JOURNAL FOR THE THEORY OF SOCIAL BEHAVIOUR",,,,,,,,,,,
,"JTSB",,,,,,,,,,,
,"0021-8308","JTSB/C","P + E",674,674,674,414,525,970,,,
,"1468-5914","JTSB/E","Elec",612,612,612,376,477,881,,,
,"Vol 40, 4 Issues","JTSB","Print",612,612,612,376,477,881,,,
"JOAR","JOURNAL OF ACCOUNTING RESEARCH",,,,,,,,,,,
,"JOAR",,,,,,,,,,,
,"0021-8456","JOAR/C","P + E",888,888,888,615,781,1203,,,
,"1475-679X","JOAR/E","Elec",806,806,806,558,709,1093,,,
,"Vol 48, 5 Issues","JOAR","Print",806,806,806,558,709,1093,,,
"JAN","JOURNAL OF ADVANCED NURSING",,,,,,,,,,,
,"JAN",,,,,,,,,,,
,"0309-2402","JAN/C","P + E",2713,2713,2713,1467,1863,3165,,,
,"1365-2648","JAN/E","Elec",2466,2466,2466,1333,1693,2877,,,
,"Vol 66, 12 Issues","JAN","Print",2466,2466,2466,1333,1693,2877,,,
,"JOURNAL OF ADVANCED TRANSPORTATION",,,,,,,,,,,
,"ATR",,,,,,,,,,,
,"0197-6729","ATR/C","P + E",545,545,545,334,391,545,,,
,"2042-3195","ATR/E","Elec",495,495,495,303,355,495,,,
,"Vol 44, 4 Issues","ATR","Print",495,495,495,303,355,495,,,
"JAAC","JOURNAL OF AESTHETICS AND ART CRITICISM",,,,,,,,,,,
,"JAAC",,,,,,,,,,,
,"0021-8529","JAAC/C","P + E",226,226,226,174,222,341,,,
,"1540-6245","JAAC/E","Elec",205,205,205,158,201,310,,,
,"Vol 68, 4 Issues","JAAC","Print",205,205,205,158,201,310,,,
"JOAC","JOURNAL OF AGRARIAN CHANGE",,,,,,,,,,,
,"JOAC",,,,,,,,,,,
,"1471-0358","JOAC/C","P + E",693,693,693,412,522,805,304,"USD","Dev World"
,"1471-0366",,,,,,,,,220,"USD","India/BGD/PAK"
,"Vol 10, 4 Issues","JOAC/E","Elec",629,629,629,374,474,732,276,"USD","Dev World"
,,,,,,,,,,200,"USD","India/BGD/PAK"
,,"JOAC","Print",629,629,629,374,474,732,276,"USD","Dev World"
,,,,,,,,,,200,"USD","India/BGD/PAK"
"JAGE","JOURNAL OF AGRICULTURAL ECONOMICS",,,,,,,,,,,
,"JAGE",,,"SEE AGRICULTURAL ECONOMICS PACKAGE.",,,,,,,,
,"0021-857X",,,,,,,,,,,
,"1477-9552",,,,,,,,,,,
,"Vol 61, 3 Issues",,,,,,,,,,,
"JAC","JOURNAL OF AGRONOMY AND CROP SCIENCE",,,,,,,,,,,
,"JAC",,,,,,,,,,,
,"0931-2250","JAC/C","P + E",1829,1829,1829,991,1258,2133,,,
,"1439-037X","JAC/E","Elec",1662,1662,1662,900,1143,1939,,,
,"Vol 196, 6 Issues","JAC","Print",1662,1662,1662,900,1143,1939,,,
"JACC","THE JOURNAL OF AMERICAN CULTURE",,,,,,,,,,,
,"JACC",,,,,,,,,,,
,"1542-7331","JACC/C","P + E",232,232,232,180,230,354,,,
,"1542-734X","JACC/E","Elec",211,211,211,164,209,321,,,
,"Vol 33, 4 Issues","JACC","Print",211,211,211,164,209,321,,,
"JGS","JOURNAL OF AMERICAN GERIATRICS SOCIETY",,,,,,,,,,,
,"JGS",,,,,,,,,,,
,"0002-8614","JGS/C","P + E",872,872,872,687,872,1346,,,
,"1532-5415","JGS/E","Elec",793,793,793,624,793,1223,,,
,"Vol 58, 12 Issues","JGS","Print",793,793,793,624,793,1223,,,
"JOAP","THE JOURNAL OF ANALYTICAL PSYCHOLOGY",,,,,,,,,,,
,"JOAP",,,,,,,,,,,
,"0021-8774","JOAP/C","P + E",572,572,572,342,434,668,,,
,"1468-5922","JOAP/E","Elec",520,520,520,310,394,607,,,
,"Vol 55, 5 Issues","JOAP","Print",520,520,520,310,394,607,,,
"JOA","JOURNAL OF ANATOMY",,,,,,,,,,,
,"JOA",,,,,,,,,,,
,"0021-8782","JOA/C","P + E",2448,2448,2448,1325,1683,2855,,,
,"1469-7580","JOA/E","Elec",2225,2225,2225,1204,1530,2596,,,
,"Vol 216-217, 12 Issues","JOA","Print",2225,2225,2225,1204,1530,2596,,,
"JBG","JOURNAL OF ANIMAL BREEDING AND GENETICS",,,,,,,,,,,
,"JBG",,,,,,,,,,,
,"0931-2668","JBG/C","P + E",1735,1735,1735,939,1192,2024,,,
,"1439-0388","JBG/E","Elec",1577,1577,1577,853,1083,1840,,,
,"Vol 127, 6 Issues","JBG","Print",1577,1577,1577,853,1083,1840,,,
"JANE","JOURNAL OF ANIMAL ECOLOGY",,,,,,,,,,,
,"JANE",,,,,,,,,,,
,"0021-8790","JANE/C","P + E",1426,1426,1426,771,980,1664,,,
,"1365-2656","JANE/E","Elec",1297,1297,1297,702,891,1512,,,
,"Vol 79, 6 Issues","JANE","Print",1297,1297,1297,702,891,1512,,,
,"Also available in Journal of Animal Ecology Opt In MEE.",,,,,,,,,,,
"-","JOURNAL OF ANIMAL ECOLOGY OPT IN MEE",,,,,,,,,,,
,,"MJJANE/C","P + E",1426,1426,1426,771,980,1664,,,
,,"MJJANE/E","Elec",1297,1297,1297,702,891,1512,,,
," Includes Journal of Animal Ecology. Includes opt-in title Methods in Ecology and Evolution.",,,,,,,,,,,
"JPN","JOURNAL OF ANIMAL PHYSIOLOGY AND NUTRITION",,,,,,,,,,,
,"JPN",,,,,,,,,,,
,"0931-2439","JPN/C","P + E",1747,1747,1747,945,1200,2037,,,
,"1439-0396","JPN/E","Elec",1587,1587,1587,858,1090,1851,,,
,"Vol 94, 6 Issues","JPN","Print",1587,1587,1587,858,1090,1851,,,
"JABR","JOURNAL OF APPLIED BIOBEHAVIORAL RESEARCH",,,,,,,,,,,
,"JABR",,,,,,,,,,,
,"1071-2089","JABR/C","P + E",163,163,163,92,116,180,,,
,"1751-9861","JABR/E","Elec",148,148,148,83,105,163,,,
,"Vol 15, 4 Issues","JABR","Print",148,148,148,83,105,163,,,
"JACF","JOURNAL OF APPLIED CORPORATE FINANCE",,,,,,,,,,,
,"JACF",,,,,,,,,,,
,"1078-1196","JACF/C","P + E",416,416,416,255,323,499,,,
,"1745-6622","JACF/E","Elec",378,378,378,231,293,453,,,
,"Vol 22, 4 Issues","JACF","Print",378,378,378,231,293,453,,,
,,,,,,,,,,,,
,"Corporate companies","JACF/C","P + E",556,556,556,338,429,663,,,
,,"JACF/E","Elec",505,505,505,307,390,602,,,
,,"JACF","Print",505,505,505,307,390,602,,,
"JCR","JOURNAL OF APPLIED CRYSTALLOGRAPHY",,,,,,,,,,,
,"JCR",,,,,,,,,,,
,"0021-8898","JCR/C","P + E",834,834,834,496,630,834,,,
,"1600-5767","JCR/E","Elec",758,758,758,451,573,758,,,
,"Vol 43, 6 Issues","JCR","Print",758,758,758,451,573,758,,,
,"Also available in Crystallography Package - AYA/AYB/AYC/AYD/AYF/JCR/JSY & Journal Of Applied Crystallography/Journal Of Synchrotron Radiation Package -",,,,,,,,,,,
,"JCR/JSY. Also available online at http:/journals.iucr.org/",,,,,,,,,,,
"-","JOURNAL OF APPLIED CRYSTALLOGRAPHY/JOURNAL OF SYNCHROTRON RADIATION PACKAGE - JCR/JSY",,,,,,,,,,,
,,"MJJCR/C","P + E",1983,1983,1983,1179,1497,1983,,,
,,"MJJCR/E","Elec",1802,1802,1802,1071,1360,1802,,,
,,"MJJCR/P","Print",1799,1799,1799,1071,1360,1799,,,
," Includes Journal of Applied Crystallography & Journal of Synchrotron Radiation. Also available online at http:/journals.iucr.org/",,,,,,,,,,,
"JPE","JOURNAL OF APPLIED ECOLOGY",,,,,,,,,,,
,"JPE",,,,,,,,,,,
,"0021-8901","JPE/C","P + E",1426,1426,1426,772,980,1664,,,
,"1365-2664","JPE/E","Elec",1297,1297,1297,702,891,1512,,,
,"Vol 47, 6 Issues","JPE","Print",1297,1297,1297,702,891,1512,,,
,"Also available in Journal of Applied Ecology Opt In MEE.",,,,,,,,,,,
"-","JOURNAL OF APPLIED ECOLOGY OPT IN MEE",,,,,,,,,,,
,,"MJJPE/C","P + E",1426,1426,1426,772,980,1664,,,
,,"MJJPE/E","Elec",1297,1297,1297,702,891,1512,,,
," Includes Journal of Applied Ecology. Includes opt-in title Methods in Ecology and Evolution.",,,,,,,,,,,
"JAE","JOURNAL OF APPLIED ECONOMETRICS",,,,,,,,,,,
,"JAE",,,,,,,,,,,
,"0883-7252","JAE/C","P + E",1896,1896,1896,967,1223,1896,,,
,"1099-1255","JAE/E","Elec",1723,1723,1723,879,1111,1723,,,
,"Vol 25, 7 Issues","JAE","Print",1723,1723,1723,879,1111,1723,,,
"JEN","JOURNAL OF APPLIED ENTOMOLOGY",,,,,,,,,,,
,"JEN",,,,,,,,,,,
,"0931-2048","JEN/C","P + E",2640,2640,2640,1570,1994,3384,,,
,"1439-0418","JEN/E","Elec",2399,2399,2399,1427,1813,3076,,,
,"Vol 134, 10 Issues","JEN","Print",2399,2399,2399,1427,1813,3076,,,
"JAI","JOURNAL OF APPLIED ICHTHYOLOGY",,,,,,,,,,,
,"JAI",,,,,,,,,,,
,"0175-8659","JAI/C","P + E",1249,1249,1249,677,858,1456,,,
,"1439-0426","JAI/E","Elec",1135,1135,1135,615,780,1323,,,
,"Vol 26, 6 Issues","JAI","Print",1135,1135,1135,615,780,1323,,,
"JAM","JOURNAL OF APPLIED MICROBIOLOGY",,,,,,,,,,,
,"JAM",,,"SEE APPLIED MICROBIOLOGY PACKAGE.",,,,,,,,
,"1364-5072",,,,,,,,,,,
,"1365-2672",,,,,,,,,,,
,"Vol 108-109, 12 Issues",,,,,,,,,,,
"JAPP","JOURNAL OF APPLIED PHILOSOPHY",,,,,,,,,,,
,"JAPP",,,,,,,,,,,
,"0264-3758","JAPP/C","P + E",898,898,898,535,681,1049,921.8,"USD","Australia"
,"1468-5930",,,,,,,,,838,"USD","New Zealand"
,"Vol 27, 4 Issues","JAPP/E","Elec",816,816,816,487,618,954,838.2,"USD","Australia"
,,,,,,,,,,762,"USD","New Zealand"
,,"JAPP","Print",816,816,816,487,618,954,838.2,"USD","Australia"
,,,,,,,,,,762,"USD","New Zealand"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"APP","JOURNAL OF APPLIED POLYMER SCIENCE",,,,,,,,,,,
,"APP",,,,,,,,,,,
,"0021-8995","APP/C","P + E",24640,24976,25144,12829,16222,25144,,,
,"1097-4628","APP/E","Elec",22399,22399,22399,11428,14451,22399,,,
,"Vol 115-118, 24 Issues","APP","Print",22399,22735,22903,11685,14776,22903,,,
"JAR","JOURNAL OF APPLIED RESEARCH IN INTELLECTUAL DISABILITIES",,,,,,,,,,,
,"JAR",,,,,,,,,,,
,"1360-2322","JAR/C","P + E",758,758,758,411,521,886,,,
,"1468-3148","JAR/E","Elec",689,689,689,373,473,805,,,
,"Vol 23, 6 Issues","JAR","Print",689,689,689,373,473,805,,,
"JASP","JOURNAL OF APPLIED SOCIAL PSYCHOLOGY",,,,,,,,,,,
,"JASP",,,,,,,,,,,
,"0021-9029","JASP/C","P + E",1503,1503,1503,855,1087,1676,,,
,"1559-1816","JASP/E","Elec",1366,1366,1366,777,987,1523,,,
,"Vol 40, 12 Issues","JASP","Print",1366,1366,1366,777,987,1523,,,
"JAT","JOURNAL OF APPLIED TOXICOLOGY",,,,,,,,,,,
,"JAT",,,,,,,,,,,
,"0260-437X","JAT/C","P + E",3030,3030,3030,1547,1955,3030,,,
,"1099-1263","JAT/E","Elec",2754,2754,2754,1406,1777,2754,,,
,"Vol 30, 8 Issues","JAT","Print",2754,2754,2754,1406,1777,2754,,,
"JOAE","JOURNAL OF ARCHITECTURAL EDUCATION",,,,,,,,,,,
,"JOAE",,,,,,,,,,,
,"1046-4883","JOAE/C","P + E",368,368,368,237,300,463,,,
,"1531-314X","JOAE/E","Elec",334,334,334,215,273,420,,,
,"Vol 63, 2 Issues","JOAE","Print",334,334,334,215,273,420,,,
,"Decreasing from 4 to 2 issues.",,,,,,,,,,,
"JAV","JOURNAL OF AVIAN BIOLOGY",,,,,,,,,,,
,"JAV",,,,,,,,,,,
,"0908-8857","JAV/C","P + E",406,406,406,243,310,476,,,
,"1600-048X","JAV/E","Elec",369,369,369,220,281,432,,,
,"Vol 41, 6 Issues","JAV","Print",369,369,369,220,281,432,,,
"2248","JOURNAL OF BASIC MICROBIOLOGY",,,,,,,,,,,
,"2248",,"VCH TITLE",,,,,,,,,
,"0233-111X","2248/C","P + E",1483,1483,1483,756,1178,1483,1889,"SFR","Switzerland"
,"1521-4028","2248/E","Elec",1348,1348,1348,687,1071,1348,1718,"SFR","Switzerland"
